segment_id,mean_slope,dur_min,delta_pct,pump_on_share
301,-0.035585016835029244,12.0,-0.6101010101010118,0.0
302,-0.0033195592286625565,33.0,-0.007925407925412742,0.0
303,0.027070707070694543,15.0,0.4080031080031148,0.0
304,-0.000760468117308778,681.0,-0.42039627039626737,0.0
305,-0.03834343434344657,15.0,-0.811849261849261,0.0
306,0.0042929292929168115,9.0,0.11025641025640454,0.0
307,0.03444444444443197,12.0,0.5825174825174813,0.0
308,-0.005057239057251322,135.0,-0.9087412587412587,0.0
309,0.03026515151513911,12.0,0.3805361305361288,0.0
310,-0.002527195027207278,234.0,-0.8772338772338699,0.0
311,0.03957431457430207,21.0,0.9931235431235379,0.0
312,-6.944444445675557e-05,48.0,0.09895104895105078,0.0
313,-0.04128787878789103,18.0,-1.0036130536130585,0.0
314,0.008464272353149198,9.0,0.14107744107744224,0.0
315,0.03342873176205303,9.0,0.43023828023828514,0.0
316,-0.0030915637860201794,9.0,-0.04995179717402465,0.0
317,-0.03604305497101868,15.0,-0.6574570716063874,0.0
318,0.00532206907654823,33.0,0.15851091781572535,0.0
319,0.03499190424480132,15.0,0.6047650641278537,0.0
320,-0.00883378966781964,33.0,-0.311562665616421,0.0
321,-0.04138845047700411,24.0,-1.121173810757142,0.0
322,0.0067618897306276175,18.0,0.07537878787878327,0.0
323,0.035051557239044726,9.0,0.43181980056979086,0.0
324,-0.01018050879163189,27.0,-0.6226754726754677,0.0
325,0.028552188552176314,9.0,0.33440818440818276,0.0
326,-0.007793911335590092,12.0,-0.057171069671070995,0.0
327,-0.028766835016846994,12.0,-0.5340714840714824,0.0
328,0.01159714428231732,27.0,0.3970258136924727,0.0
329,0.03858164983163774,24.0,1.0616776741776874,0.0
330,-0.0007406586397978393,5844.0,-4.458857808857822,0.0
331,0.029999999999988466,9.0,0.2506993006993028,0.0
332,-0.0017635256676466712,657.0,-1.160839160839167,0.0
333,-0.027424242424253592,15.0,-0.42132867132867347,0.0
334,0.0011309141309033999,555.0,0.6914918414917466,0.0
